date,location,new_cases_smoothed
2022-01-24,Sweden,31948.857
2022-01-25,Sweden,37911.286
2022-01-26,Sweden,39021.286
2022-01-27,Sweden,39080.857
2022-01-28,Sweden,40921.571
2022-01-29,Sweden,40921.571
2022-01-30,Sweden,40921.571
2022-01-31,Sweden,40921.571
2022-02-01,Sweden,37274.286
2022-02-02,Sweden,35661.429
2022-02-03,Sweden,34911.429
2022-02-04,Sweden,31047.0
2022-02-05,Sweden,31047.0
2022-02-06,Sweden,31047.0
2022-02-07,Sweden,31047.0
2022-02-08,Sweden,24363.571
2022-02-09,Sweden,21360.286
2022-02-10,Sweden,18564.143
2022-02-11,Sweden,15649.286
2022-02-12,Sweden,15649.286
2022-02-13,Sweden,15649.286
2022-02-14,Sweden,15649.286
2022-02-15,Sweden,7803.714
2022-02-16,Sweden,5975.143
2022-02-17,Sweden,4136.429
2022-02-18,Sweden,3646.571
2022-02-19,Sweden,3646.571
2022-02-20,Sweden,3646.571
2022-02-21,Sweden,3646.571
2022-02-22,Sweden,3183.429
2022-02-23,Sweden,2902.857
2022-02-24,Sweden,2755.714
2022-02-25,Sweden,2612.286
2022-02-26,Sweden,2612.286
2022-02-27,Sweden,2612.286
2022-02-28,Sweden,2612.286
2022-03-01,Sweden,2402.429
2022-03-02,Sweden,2383.0
2022-03-03,Sweden,2298.0
2022-03-04,Sweden,2117.714
2022-03-05,Sweden,2117.714
2022-03-06,Sweden,2117.714
2022-03-07,Sweden,2117.714
2022-03-08,Sweden,1800.143
2022-03-09,Sweden,1641.143
2022-03-10,Sweden,1594.714
2022-03-11,Sweden,1515.857
2022-03-12,Sweden,1515.857
2022-03-13,Sweden,1515.857
2022-03-14,Sweden,1515.857
2022-03-15,Sweden,1353.0
2022-03-16,Sweden,1302.286
2022-03-17,Sweden,1229.714
2022-03-18,Sweden,1301.429
2022-03-19,Sweden,1301.429
2022-03-20,Sweden,1301.429
2022-03-21,Sweden,1301.429
2022-03-22,Sweden,776.143
2022-03-23,Sweden,517.0
2022-03-24,Sweden,1147.0
2022-03-25,Sweden,864.143
2022-03-26,Sweden,864.143
2022-03-27,Sweden,864.143
2022-03-28,Sweden,864.143
2022-03-29,Sweden,864.143
2022-03-30,Sweden,864.143
2022-03-31,Sweden,873.714
2022-04-01,Sweden,873.714
2022-04-02,Sweden,873.714
2022-04-03,Sweden,873.714
2022-04-04,Sweden,873.714
2022-04-05,Sweden,873.714
2022-04-06,Sweden,873.714
2022-04-07,Sweden,589.714
2022-04-08,Sweden,589.714
2022-04-09,Sweden,589.714
2022-04-10,Sweden,589.714
2022-04-11,Sweden,589.714
2022-04-12,Sweden,589.714
2022-04-13,Sweden,589.714
2022-04-14,Sweden,573.714
2022-04-15,Sweden,573.714
2022-04-16,Sweden,573.714
2022-04-17,Sweden,573.714
2022-04-18,Sweden,573.714
2022-04-19,Sweden,573.714
2022-04-20,Sweden,573.714
2022-04-21,Sweden,341.714
2022-04-22,Sweden,341.714
2022-04-23,Sweden,341.714
2022-04-24,Sweden,341.714
2022-04-25,Sweden,341.714
2022-04-26,Sweden,341.714
2022-04-27,Sweden,341.714
2022-04-28,Sweden,361.286
2022-04-29,Sweden,361.286
2022-04-30,Sweden,361.286
2022-05-01,Sweden,361.286
2022-05-02,Sweden,361.286
2022-05-03,Sweden,361.286
2022-05-04,Sweden,361.286
2022-05-05,Sweden,310.429
2022-05-06,Sweden,310.429
2022-05-07,Sweden,310.429
2022-05-08,Sweden,310.429
2022-05-09,Sweden,310.429
2022-05-10,Sweden,310.429
2022-05-11,Sweden,310.429
2022-05-12,Sweden,257.714
2022-05-13,Sweden,257.714
2022-05-14,Sweden,257.714
2022-05-15,Sweden,257.714
2022-05-16,Sweden,257.714
2022-05-17,Sweden,257.714
2022-05-18,Sweden,257.714
2022-05-19,Sweden,244.714
2022-05-20,Sweden,244.714
2022-05-21,Sweden,244.714
2022-05-22,Sweden,244.714
2022-05-23,Sweden,244.714
2022-05-24,Sweden,244.714
2022-05-25,Sweden,436.286
2022-05-26,Sweden,191.571
2022-05-27,Sweden,191.571
2022-05-28,Sweden,191.571
2022-05-29,Sweden,191.571
2022-05-30,Sweden,191.571
2022-05-31,Sweden,191.571
2022-06-01,Sweden,0.0
2022-06-02,Sweden,202.571
2022-06-03,Sweden,173.65271428571427
2020-02-25,Switzerland,0.6428333333333334
2020-02-26,Switzerland,1.2856666666666667
2020-02-27,Switzerland,1.9285
2020-02-28,Switzerland,2.5713333333333335
2020-02-29,Switzerland,3.214166666666667
2020-03-01,Switzerland,3.857
2020-03-02,Switzerland,6.0
2020-03-03,Switzerland,7.857
2020-03-04,Switzerland,12.714
2020-03-05,Switzerland,15.143
2020-03-06,Switzerland,29.429
2020-03-07,Switzerland,35.714
2020-03-08,Switzerland,44.286
2020-03-09,Switzerland,47.429
2020-03-10,Switzerland,62.143
2020-03-11,Switzerland,80.286
2020-03-12,Switzerland,76.857
2020-03-13,Switzerland,132.143
2020-03-14,Switzerland,155.857
2020-03-15,Switzerland,266.143
2020-03-16,Switzerland,260.857
2020-03-17,Switzerland,315.571
2020-03-18,Switzerland,339.429
2020-03-19,Switzerland,489.0
2020-03-20,Switzerland,593.571
2020-03-21,Switzerland,745.143
2020-03-22,Switzerland,753.429
2020-03-23,Switzerland,942.143
2020-03-24,Switzerland,1025.286
2020-03-25,Switzerland,1124.143
2020-03-26,Switzerland,1105.143
2020-03-27,Switzerland,1090.571
2020-03-28,Switzerland,1071.571
2020-03-29,Switzerland,1050.714
2020-03-30,Switzerland,1018.143
2020-03-31,Switzerland,961.143
2020-04-01,Switzerland,981.571
2020-04-02,Switzerland,1002.286
2020-04-03,Switzerland,954.0
2020-04-04,Switzerland,918.429
2020-04-05,Switzerland,895.857
2020-04-06,Switzerland,819.286
2020-04-07,Switzerland,806.857
2020-04-08,Switzerland,787.429
2020-04-09,Switzerland,746.286
2020-04-10,Switzerland,706.429
2020-04-11,Switzerland,657.429
2020-04-12,Switzerland,616.429
2020-04-13,Switzerland,575.857
2020-04-14,Switzerland,526.143
2020-04-15,Switzerland,436.571
2020-04-16,Switzerland,383.0
2020-04-17,Switzerland,361.0
2020-04-18,Switzerland,328.143
2020-04-19,Switzerland,332.143
2020-04-20,Switzerland,322.286
2020-04-21,Switzerland,303.857
2020-04-22,Switzerland,276.0
2020-04-23,Switzerland,252.0
2020-04-24,Switzerland,228.429
2020-04-25,Switzerland,212.857
2020-04-26,Switzerland,188.714
2020-04-27,Switzerland,174.286
2020-04-28,Switzerland,171.571
2020-04-29,Switzerland,162.714
2020-04-30,Switzerland,155.714
2020-05-01,Switzerland,146.857
2020-05-02,Switzerland,131.857
2020-05-03,Switzerland,120.571
2020-05-04,Switzerland,116.714
2020-05-05,Switzerland,106.429
2020-05-06,Switzerland,93.286
2020-05-07,Switzerland,77.143
2020-05-08,Switzerland,71.714
2020-05-09,Switzerland,62.0
2020-05-10,Switzerland,57.143
2020-05-11,Switzerland,51.857
2020-05-12,Switzerland,53.0
2020-05-13,Switzerland,50.429
2020-05-14,Switzerland,48.143
2020-05-15,Switzerland,43.857
2020-05-16,Switzerland,45.857
2020-05-17,Switzerland,40.286
2020-05-18,Switzerland,36.143
2020-05-19,Switzerland,34.0
2020-05-20,Switzerland,35.0
2020-05-21,Switzerland,33.0
2020-05-22,Switzerland,27.571
2020-05-23,Switzerland,21.857
2020-05-24,Switzerland,21.286
2020-05-25,Switzerland,21.286
2020-05-26,Switzerland,20.429
2020-05-27,Switzerland,16.857
2020-05-28,Switzerland,14.571
2020-05-29,Switzerland,17.286
2020-05-30,Switzerland,17.143
2020-05-31,Switzerland,18.0
2020-06-01,Switzerland,17.857
2020-06-02,Switzerland,16.143
2020-06-03,Switzerland,16.714
2020-06-04,Switzerland,16.714
2020-06-05,Switzerland,15.429
2020-06-06,Switzerland,15.857
2020-06-07,Switzerland,14.714
2020-06-08,Switzerland,14.429
2020-06-09,Switzerland,16.286
2020-06-10,Switzerland,16.857
2020-06-11,Switzerland,18.714
2020-06-12,Switzerland,18.143
2020-06-13,Switzerland,19.714
2020-06-14,Switzerland,21.714
2020-06-15,Switzerland,22.714
2020-06-16,Switzerland,23.714
2020-06-17,Switzerland,25.143
2020-06-18,Switzerland,22.286
2020-06-19,Switzerland,24.571
2020-06-20,Switzerland,21.286
2020-06-21,Switzerland,25.0
2020-06-22,Switzerland,25.571
2020-06-23,Switzerland,25.429
2020-06-24,Switzerland,27.0
2020-06-25,Switzerland,32.571
2020-06-26,Switzerland,35.857
2020-06-27,Switzerland,44.571
2020-06-28,Switzerland,46.429
2020-06-29,Switzerland,48.857
2020-06-30,Switzerland,54.571
2020-07-01,Switzerland,67.857
2020-07-02,Switzerland,77.0
2020-07-03,Switzerland,87.857
2020-07-04,Switzerland,91.857
2020-07-05,Switzerland,93.0
2020-07-06,Switzerland,94.714
2020-07-07,Switzerland,93.571
2020-07-08,Switzerland,92.429
2020-07-09,Switzerland,88.429
2020-07-10,Switzerland,84.143
2020-07-11,Switzerland,88.429
2020-07-12,Switzerland,87.857
2020-07-13,Switzerland,90.143
2020-07-14,Switzerland,92.429
2020-07-15,Switzerland,92.857
2020-07-16,Switzerland,100.571
2020-07-17,Switzerland,98.857
2020-07-18,Switzerland,96.429
2020-07-19,Switzerland,101.143
2020-07-20,Switzerland,98.286
2020-07-21,Switzerland,103.714
2020-07-22,Switzerland,105.0
2020-07-23,Switzerland,101.429
2020-07-24,Switzerland,110.286
2020-07-25,Switzerland,115.714
2020-07-26,Switzerland,117.286
2020-07-27,Switzerland,120.429
2020-07-28,Switzerland,123.857
2020-07-29,Switzerland,131.286
2020-07-30,Switzerland,146.0
2020-07-31,Switzerland,154.0
2020-08-01,Switzerland,158.571
2020-08-02,Switzerland,162.571
2020-08-03,Switzerland,162.714
2020-08-04,Switzerland,162.429
2020-08-05,Switzerland,160.714
2020-08-06,Switzerland,155.143
2020-08-07,Switzerland,148.143
2020-08-08,Switzerland,148.429
2020-08-09,Switzerland,150.429
2020-08-10,Switzerland,156.0
2020-08-11,Switzerland,164.143
2020-08-12,Switzerland,177.429
2020-08-13,Switzerland,185.0
2020-08-14,Switzerland,200.286
2020-08-15,Switzerland,210.429
2020-08-16,Switzerland,217.286
2020-08-17,Switzerland,220.571
2020-08-18,Switzerland,222.0
2020-08-19,Switzerland,227.286
2020-08-20,Switzerland,231.857
2020-08-21,Switzerland,237.286
2020-08-22,Switzerland,243.286
2020-08-23,Switzerland,254.143
2020-08-24,Switzerland,258.286
2020-08-25,Switzerland,259.0
2020-08-26,Switzerland,269.286
2020-08-27,Switzerland,282.857
2020-08-28,Switzerland,287.714
2020-08-29,Switzerland,299.286
2020-08-30,Switzerland,301.571
2020-08-31,Switzerland,302.429
2020-09-01,Switzerland,304.429
2020-09-02,Switzerland,302.571
2020-09-03,Switzerland,303.0
2020-09-04,Switzerland,312.286
2020-09-05,Switzerland,319.286
2020-09-06,Switzerland,341.0
2020-09-07,Switzerland,345.0
2020-09-08,Switzerland,349.143
2020-09-09,Switzerland,363.286
2020-09-10,Switzerland,369.143
2020-09-11,Switzerland,386.714
2020-09-12,Switzerland,392.429
2020-09-13,Switzerland,396.857
2020-09-14,Switzerland,406.286
2020-09-15,Switzerland,416.286
2020-09-16,Switzerland,422.714
2020-09-17,Switzerland,440.571
2020-09-18,Switzerland,434.857
2020-09-19,Switzerland,368.429
2020-09-20,Switzerland,300.571
2020-09-21,Switzerland,420.286
2020-09-22,Switzerland,416.143
2020-09-23,Switzerland,405.143
2020-09-24,Switzerland,385.286
2020-09-25,Switzerland,368.714
2020-09-26,Switzerland,368.714
2020-09-27,Switzerland,368.714
2020-09-28,Switzerland,324.0
2020-09-29,Switzerland,315.286
2020-09-30,Switzerland,311.571
2020-10-01,Switzerland,334.286
2020-10-02,Switzerland,360.0
2020-10-03,Switzerland,360.0
2020-10-04,Switzerland,360.0
2020-10-05,Switzerland,469.429
2020-10-06,Switzerland,537.286
2020-10-07,Switzerland,632.429
2020-10-08,Switzerland,721.286
2020-10-09,Switzerland,854.857
2020-10-10,Switzerland,854.857
2020-10-11,Switzerland,854.857
2020-10-12,Switzerland,1214.857
2020-10-13,Switzerland,1321.286
2020-10-14,Switzerland,1570.714
2020-10-15,Switzerland,1776.571
2020-10-16,Switzerland,2007.714
2020-10-17,Switzerland,2007.714
2020-10-18,Switzerland,2007.714
2020-10-19,Switzerland,2674.714
2020-10-20,Switzerland,2898.0
2020-10-21,Switzerland,3294.143
2020-10-22,Switzerland,3671.714
2020-10-23,Switzerland,4175.857
2020-10-24,Switzerland,4175.857
2020-10-25,Switzerland,4175.857
2020-10-26,Switzerland,5419.143
2020-10-27,Switzerland,5839.286
2020-10-28,Switzerland,6270.714
2020-10-29,Switzerland,6860.714
2020-10-30,Switzerland,7228.286
2020-10-31,Switzerland,7228.286
2020-11-01,Switzerland,7228.286
2020-11-02,Switzerland,7869.143
2020-11-03,Switzerland,7894.429
2020-11-04,Switzerland,8102.571
2020-11-05,Switzerland,8208.571
2020-11-06,Switzerland,8237.429
2020-11-07,Switzerland,8237.429
2020-11-08,Switzerland,8237.429
2020-11-09,Switzerland,7577.857
2020-11-10,Switzerland,7557.0
2020-11-11,Switzerland,7299.429
2020-11-12,Switzerland,6841.714
2020-11-13,Switzerland,6460.286
2020-11-14,Switzerland,6460.286
2020-11-15,Switzerland,6460.286
2020-11-16,Switzerland,5821.714
2020-11-17,Switzerland,5618.857
2020-11-18,Switzerland,5310.857
2020-11-19,Switzerland,5037.0
2020-11-20,Switzerland,4780.857
2020-11-21,Switzerland,4780.857
2020-11-22,Switzerland,4780.857
2020-11-23,Switzerland,4339.714
2020-11-24,Switzerland,4294.143
2020-11-25,Switzerland,4117.286
2020-11-26,Switzerland,4046.143
2020-11-27,Switzerland,3955.571
2020-11-28,Switzerland,3955.571
2020-11-29,Switzerland,3955.571
2020-11-30,Switzerland,3817.143
2020-12-01,Switzerland,3754.429
2020-12-02,Switzerland,3741.571
2020-12-03,Switzerland,3733.857
2020-12-04,Switzerland,3743.857
2020-12-05,Switzerland,3743.857
2020-12-06,Switzerland,3743.857
2020-12-07,Switzerland,3890.571
2020-12-08,Switzerland,3956.286
2020-12-09,Switzerland,3999.143
2020-12-10,Switzerland,4082.857
2020-12-11,Switzerland,4190.571
2020-12-12,Switzerland,4190.571
2020-12-13,Switzerland,4190.571
2020-12-14,Switzerland,4321.571
2020-12-15,Switzerland,4322.857
2020-12-16,Switzerland,4399.857
2020-12-17,Switzerland,4402.286
2020-12-18,Switzerland,4308.286
2020-12-19,Switzerland,4308.286
2020-12-20,Switzerland,4308.286
2020-12-21,Switzerland,4204.857
2020-12-22,Switzerland,4205.429
2020-12-23,Switzerland,4120.857
2020-12-24,Switzerland,4098.0
2020-12-25,Switzerland,3458.286
2020-12-26,Switzerland,3458.286
2020-12-27,Switzerland,3458.286
2020-12-28,Switzerland,3470.429
2020-12-29,Switzerland,3459.286
2020-12-30,Switzerland,3515.143
2020-12-31,Switzerland,3442.714
2021-01-01,Switzerland,3442.714
2021-01-02,Switzerland,3442.714
2021-01-03,Switzerland,3442.714
2021-01-04,Switzerland,3382.429
2021-01-05,Switzerland,3357.143
2021-01-06,Switzerland,3269.143
2021-01-07,Switzerland,3209.714
2021-01-08,Switzerland,3669.571
2021-01-09,Switzerland,3669.571
2021-01-10,Switzerland,3669.571
2021-01-11,Switzerland,3220.714
2021-01-12,Switzerland,3053.714
2021-01-13,Switzerland,2795.571
2021-01-14,Switzerland,2581.143
2021-01-15,Switzerland,2463.571
2021-01-16,Switzerland,2463.571
2021-01-17,Switzerland,2463.571
2021-01-18,Switzerland,2203.571
2021-01-19,Switzerland,2119.143
2021-01-20,Switzerland,2080.0
2021-01-21,Switzerland,2041.571
2021-01-22,Switzerland,2007.286
2021-01-23,Switzerland,2007.286
2021-01-24,Switzerland,2007.286
2021-01-25,Switzerland,1952.571
2021-01-26,Switzerland,1898.857
2021-01-27,Switzerland,1826.714
2021-01-28,Switzerland,1754.429
2021-01-29,Switzerland,1720.143
2021-01-30,Switzerland,1720.143
2021-01-31,Switzerland,1720.143
2021-02-01,Switzerland,1642.286
2021-02-02,Switzerland,1606.429
2021-02-03,Switzerland,1545.571
2021-02-04,Switzerland,1555.0
2021-02-05,Switzerland,1507.571
2021-02-06,Switzerland,1507.571
2021-02-07,Switzerland,1507.571
2021-02-08,Switzerland,1436.857
2021-02-09,Switzerland,1398.286
2021-02-10,Switzerland,1370.571
2021-02-11,Switzerland,1312.143
2021-02-12,Switzerland,1264.857
2021-02-13,Switzerland,1264.857
2021-02-14,Switzerland,1264.857
2021-02-15,Switzerland,1150.571
2021-02-16,Switzerland,1109.429
2021-02-17,Switzerland,1059.571
2021-02-18,Switzerland,1040.0
2021-02-19,Switzerland,1006.857
2021-02-20,Switzerland,1006.857
2021-02-21,Switzerland,1006.857
2021-02-22,Switzerland,1002.429
2021-02-23,Switzerland,1010.429
2021-02-24,Switzerland,1023.286
2021-02-25,Switzerland,1016.143
2021-02-26,Switzerland,1022.429
2021-02-27,Switzerland,1022.429
2021-02-28,Switzerland,1022.429
2021-03-01,Switzerland,1038.286
2021-03-02,Switzerland,1038.143
2021-03-03,Switzerland,1021.0
2021-03-04,Switzerland,1028.714
2021-03-05,Switzerland,1051.143
2021-03-06,Switzerland,1051.143
2021-03-07,Switzerland,1051.143
2021-03-08,Switzerland,1077.429
2021-03-09,Switzerland,1112.857
2021-03-10,Switzerland,1151.143
2021-03-11,Switzerland,1177.714
2021-03-12,Switzerland,1193.571
2021-03-13,Switzerland,1193.571
2021-03-14,Switzerland,1193.571
2021-03-15,Switzerland,1254.429
2021-03-16,Switzerland,1263.0
2021-03-17,Switzerland,1315.429
2021-03-18,Switzerland,1364.143
2021-03-19,Switzerland,1423.429
2021-03-20,Switzerland,1423.429
2021-03-21,Switzerland,1423.429
2021-03-22,Switzerland,1491.0
2021-03-23,Switzerland,1549.0
2021-03-24,Switzerland,1572.429
2021-03-25,Switzerland,1614.714
2021-03-26,Switzerland,1658.286
2021-03-27,Switzerland,1658.286
2021-03-28,Switzerland,1658.286
2021-03-29,Switzerland,1791.143
2021-03-30,Switzerland,1802.429
2021-03-31,Switzerland,1858.0
2021-04-01,Switzerland,1846.857
2021-04-02,Switzerland,1875.0
2021-04-03,Switzerland,1875.0
2021-04-04,Switzerland,1875.0
2021-04-05,Switzerland,1221.714
2021-04-06,Switzerland,1651.571
2021-04-07,Switzerland,1635.857
2021-04-08,Switzerland,1704.571
2021-04-09,Switzerland,1743.0
2021-04-10,Switzerland,1743.0
2021-04-11,Switzerland,1743.0
2021-04-12,Switzerland,2540.571
2021-04-13,Switzerland,2156.143
2021-04-14,Switzerland,2199.0
2021-04-15,Switzerland,2167.143
2021-04-16,Switzerland,2122.286
2021-04-17,Switzerland,2122.286
2021-04-18,Switzerland,2122.286
2021-04-19,Switzerland,2025.429
2021-04-20,Switzerland,2011.143
2021-04-21,Switzerland,2023.286
2021-04-22,Switzerland,2028.857
2021-04-23,Switzerland,2015.714
2021-04-24,Switzerland,2015.714
2021-04-25,Switzerland,2015.714
2021-04-26,Switzerland,2074.0
2021-04-27,Switzerland,2073.143
2021-04-28,Switzerland,1992.286
2021-04-29,Switzerland,1963.857
2021-04-30,Switzerland,1923.571
2021-05-01,Switzerland,1923.571
2021-05-02,Switzerland,1923.571
2021-05-03,Switzerland,1732.857
2021-05-04,Switzerland,1661.143
2021-05-05,Switzerland,1614.714
2021-05-06,Switzerland,1560.571
2021-05-07,Switzerland,1519.857
2021-05-08,Switzerland,1519.857
2021-05-09,Switzerland,1519.857
2021-05-10,Switzerland,1477.714
2021-05-11,Switzerland,1440.857
2021-05-12,Switzerland,1404.286
2021-05-13,Switzerland,1163.286
2021-05-14,Switzerland,1271.0
2021-05-15,Switzerland,1271.0
2021-05-16,Switzerland,1271.0
2021-05-17,Switzerland,1123.429
2021-05-18,Switzerland,1104.143
2021-05-19,Switzerland,1106.286
2021-05-20,Switzerland,1277.429
2021-05-21,Switzerland,948.857
2021-05-22,Switzerland,1120.429
2021-05-23,Switzerland,1120.429
2021-05-24,Switzerland,741.857
2021-05-25,Switzerland,960.429
2021-05-26,Switzerland,880.714
2021-05-27,Switzerland,851.286
2021-05-28,Switzerland,981.571
2021-05-29,Switzerland,810.0
2021-05-30,Switzerland,810.0
2021-05-31,Switzerland,1055.286
2021-06-01,Switzerland,767.571
2021-06-02,Switzerland,727.714
2021-06-03,Switzerland,670.0
2021-06-04,Switzerland,609.857
2021-06-05,Switzerland,609.857
2021-06-06,Switzerland,609.857
2021-06-07,Switzerland,518.429
2021-06-08,Switzerland,471.714
2021-06-09,Switzerland,369.286
2021-06-10,Switzerland,413.714
2021-06-11,Switzerland,394.143
2021-06-12,Switzerland,394.143
2021-06-13,Switzerland,394.143
2021-06-14,Switzerland,338.0
2021-06-15,Switzerland,311.429
2021-06-16,Switzerland,351.714
2021-06-17,Switzerland,251.0
2021-06-18,Switzerland,225.143
2021-06-19,Switzerland,225.143
2021-06-20,Switzerland,225.143
2021-06-21,Switzerland,179.857
2021-06-22,Switzerland,163.714
2021-06-23,Switzerland,145.429
2021-06-24,Switzerland,134.857
2021-06-25,Switzerland,125.714
2021-06-26,Switzerland,125.714
2021-06-27,Switzerland,125.714
2021-06-28,Switzerland,107.429
2021-06-29,Switzerland,107.286
2021-06-30,Switzerland,103.714
2021-07-01,Switzerland,111.143
2021-07-02,Switzerland,118.143
2021-07-03,Switzerland,118.143
2021-07-04,Switzerland,118.143
2021-07-05,Switzerland,148.143
2021-07-06,Switzerland,168.857
2021-07-07,Switzerland,192.571
2021-07-08,Switzerland,206.286
2021-07-09,Switzerland,229.857
2021-07-10,Switzerland,229.857
2021-07-11,Switzerland,229.857
2021-07-12,Switzerland,283.143
2021-07-13,Switzerland,313.0
2021-07-14,Switzerland,346.143
2021-07-15,Switzerland,391.0
2021-07-16,Switzerland,344.857
2021-07-17,Switzerland,433.286
2021-07-18,Switzerland,433.286
2021-07-19,Switzerland,538.714
2021-07-20,Switzerland,570.714
2021-07-21,Switzerland,605.857
2021-07-22,Switzerland,645.714
2021-07-23,Switzerland,758.714
2021-07-24,Switzerland,670.286
2021-07-25,Switzerland,670.286
2021-07-26,Switzerland,696.857
2021-07-27,Switzerland,717.714
2021-07-28,Switzerland,717.429
2021-07-29,Switzerland,712.571
2021-07-30,Switzerland,713.857
2021-07-31,Switzerland,713.857
2021-08-01,Switzerland,713.857
2021-08-02,Switzerland,752.857
2021-08-03,Switzerland,782.286
2021-08-04,Switzerland,819.714
2021-08-05,Switzerland,848.0
2021-08-06,Switzerland,900.429
2021-08-07,Switzerland,900.429
2021-08-08,Switzerland,900.429
2021-08-09,Switzerland,1061.286
2021-08-10,Switzerland,1183.0
2021-08-11,Switzerland,1338.857
2021-08-12,Switzerland,1496.286
2021-08-13,Switzerland,1629.571
2021-08-14,Switzerland,1629.571
2021-08-15,Switzerland,1629.571
2021-08-16,Switzerland,1977.286
2021-08-17,Switzerland,2154.571
2021-08-18,Switzerland,2321.143
2021-08-19,Switzerland,2415.857
2021-08-20,Switzerland,2483.714
2021-08-21,Switzerland,2483.714
2021-08-22,Switzerland,2483.714
2021-08-23,Switzerland,2575.714
2021-08-24,Switzerland,2553.143
2021-08-25,Switzerland,2542.0
2021-08-26,Switzerland,2545.0
2021-08-27,Switzerland,2572.0
2021-08-28,Switzerland,2572.0
2021-08-29,Switzerland,2572.0
2021-08-30,Switzerland,2568.286
2021-08-31,Switzerland,2526.857
2021-09-01,Switzerland,2525.571
2021-09-02,Switzerland,2527.857
2021-09-03,Switzerland,2133.0
2021-09-04,Switzerland,2133.0
2021-09-05,Switzerland,2133.0
2021-09-06,Switzerland,1247.714
2021-09-07,Switzerland,2690.143
2021-09-08,Switzerland,2739.857
2021-09-09,Switzerland,2781.143
2021-09-10,Switzerland,3194.571
2021-09-11,Switzerland,3194.571
2021-09-12,Switzerland,3194.571
2021-09-13,Switzerland,4060.286
2021-09-14,Switzerland,2516.143
2021-09-15,Switzerland,2381.0
2021-09-16,Switzerland,2259.714
2021-09-17,Switzerland,2145.714
2021-09-18,Switzerland,2145.714
2021-09-19,Switzerland,2145.714
2021-09-20,Switzerland,1856.143
2021-09-21,Switzerland,1748.143
2021-09-22,Switzerland,1648.0
2021-09-23,Switzerland,1557.0
2021-09-24,Switzerland,1472.429
2021-09-25,Switzerland,1472.429
2021-09-26,Switzerland,1472.429
2021-09-27,Switzerland,1338.857
2021-09-28,Switzerland,1346.0
2021-09-29,Switzerland,1281.143
2021-09-30,Switzerland,1211.714
2021-10-01,Switzerland,1169.714
2021-10-02,Switzerland,1169.714
2021-10-03,Switzerland,1169.714
2021-10-04,Switzerland,1103.714
2021-10-05,Switzerland,1066.429
2021-10-06,Switzerland,1015.429
2021-10-07,Switzerland,1012.714
2021-10-08,Switzerland,977.857
2021-10-09,Switzerland,977.857
2021-10-10,Switzerland,977.857
2021-10-11,Switzerland,925.0
2021-10-12,Switzerland,910.857
2021-10-13,Switzerland,904.429
2021-10-14,Switzerland,883.571
2021-10-15,Switzerland,881.857
2021-10-16,Switzerland,881.857
2021-10-17,Switzerland,881.857
2021-10-18,Switzerland,896.143
2021-10-19,Switzerland,941.143
2021-10-20,Switzerland,998.286
2021-10-21,Switzerland,1069.429
2021-10-22,Switzerland,1117.143
2021-10-23,Switzerland,1117.143
2021-10-24,Switzerland,1117.143
2021-10-25,Switzerland,1250.143
2021-10-26,Switzerland,1072.857
2021-10-27,Switzerland,1342.571
2021-10-28,Switzerland,1387.714
2021-10-29,Switzerland,1449.571
2021-10-30,Switzerland,1449.571
2021-10-31,Switzerland,1449.571
2021-11-01,Switzerland,1627.143
2021-11-02,Switzerland,1906.143
2021-11-03,Switzerland,1802.286
2021-11-04,Switzerland,1965.714
2021-11-05,Switzerland,2126.857
2021-11-06,Switzerland,2126.857
2021-11-07,Switzerland,2126.857
2021-11-08,Switzerland,2427.857
2021-11-09,Switzerland,2575.286
2021-11-10,Switzerland,2795.429
2021-11-11,Switzerland,2930.714
2021-11-12,Switzerland,3084.571
2021-11-13,Switzerland,3084.571
2021-11-14,Switzerland,3084.571
2021-11-15,Switzerland,3522.429
2021-11-16,Switzerland,3709.857
2021-11-17,Switzerland,3971.857
2021-11-18,Switzerland,4276.429
2021-11-19,Switzerland,4597.143
2021-11-20,Switzerland,4597.143
2021-11-21,Switzerland,4597.143
2021-11-22,Switzerland,5294.286
2021-11-23,Switzerland,5588.286
2021-11-24,Switzerland,5960.286
2021-11-25,Switzerland,6250.571
2021-11-26,Switzerland,6516.571
2021-11-27,Switzerland,6516.571
2021-11-28,Switzerland,6516.571
2021-11-29,Switzerland,7204.143
2021-11-30,Switzerland,7499.571
2021-12-01,Switzerland,7768.0
2021-12-02,Switzerland,7982.0
2021-12-03,Switzerland,8257.0
2021-12-04,Switzerland,8257.0
2021-12-05,Switzerland,8257.0
2021-12-06,Switzerland,8898.429
2021-12-07,Switzerland,9120.143
2021-12-08,Switzerland,9399.857
2021-12-09,Switzerland,9587.714
2021-12-10,Switzerland,9612.857
2021-12-11,Switzerland,9612.857
2021-12-12,Switzerland,9612.857
2021-12-13,Switzerland,9547.857
2021-12-14,Switzerland,9290.143
2021-12-15,Switzerland,9110.429
2021-12-16,Switzerland,9141.286
2021-12-17,Switzerland,9114.0
2021-12-18,Switzerland,9114.0
2021-12-19,Switzerland,9114.0
2021-12-20,Switzerland,8692.143
2021-12-21,Switzerland,8692.143
2021-12-22,Switzerland,8749.0
2021-12-23,Switzerland,8802.429
2021-12-24,Switzerland,7382.0
2021-12-25,Switzerland,7382.0
2021-12-26,Switzerland,7382.0
2021-12-27,Switzerland,9625.714
2021-12-28,Switzerland,10368.143
